event_id,game_session_id,user_id,game_id,event_type,event_ts
ge_000009654_s,g_000009654,u_001383,valorant,game_session_started,2025-01-15 23:11:40
ge_000012833_s,g_000012833,u_001105,apex,game_session_started,2025-01-15 23:13:32
ge_000002553_s,g_000002553,u_000817,fortnite,game_session_started,2025-01-15 23:13:52
ge_000008387_e,g_000008387,u_000451,fortnite,game_session_ended,2025-01-15 23:14:09
ge_000018998_s,g_000018998,u_001006,valorant,game_session_started,2025-01-15 23:14:33
ge_000000145_s,g_000000145,u_001859,apex,game_session_started,2025-01-15 23:14:37
ge_000009862_e,g_000009862,u_001728,cs2,game_session_ended,2025-01-15 23:15:12
ge_000000025_s,g_000000025,u_000552,minecraft,game_session_started,2025-01-15 23:16:57
ge_000010758_s,g_000010758,u_000098,minecraft,game_session_started,2025-01-15 23:18:14
ge_000021645_s,g_000021645,u_000818,tft,game_session_started,2025-01-15 23:18:21
ge_000015882_s,g_000015882,u_000432,tft,game_session_started,2025-01-15 23:19:08
ge_000005896_e,g_000005896,u_001370,league,game_session_ended,2025-01-15 23:19:33
ge_000001203_e,g_000001203,u_000087,cs2,game_session_ended,2025-01-15 23:19:38
ge_000002655_s,g_000002655,u_001646,league,game_session_started,2025-01-15 23:22:05
ge_000006006_e,g_000006006,u_000088,fortnite,game_session_ended,2025-01-15 23:22:36
ge_000000317_s,g_000000317,u_001169,league,game_session_started,2025-01-15 23:22:46
ge_000015882_e,g_000015882,u_000432,tft,game_session_ended,2025-01-15 23:23:08
ge_000000510_s,g_000000510,u_001176,minecraft,game_session_started,2025-01-15 23:23:49
ge_000000317_e,g_000000317,u_001169,league,game_session_ended,2025-01-15 23:24:46
ge_000015522_s,g_000015522,u_000930,valorant,game_session_started,2025-01-15 23:25:19
ge_000013150_s,g_000013150,u_000121,minecraft,game_session_started,2025-01-15 23:25:54
ge_000007080_s,g_000007080,u_000805,apex,game_session_started,2025-01-15 23:26:17
ge_000020448_e,g_000020448,u_001044,apex,game_session_ended,2025-01-15 23:26:22
ge_000019562_e,g_000019562,u_001750,fortnite,game_session_ended,2025-01-15 23:26:26
ge_000004396_e,g_000004396,u_000873,fortnite,game_session_ended,2025-01-15 23:27:07
ge_000003410_s,g_000003410,u_000454,apex,game_session_started,2025-01-15 23:27:44
ge_000015399_s,g_000015399,u_001970,cs2,game_session_started,2025-01-15 23:27:54
ge_000013036_s,g_000013036,u_001278,tft,game_session_started,2025-01-15 23:28:15
ge_000014813_e,g_000014813,u_000934,league,game_session_ended,2025-01-15 23:28:30
ge_000018855_s,g_000018855,u_001523,cs2,game_session_started,2025-01-15 23:28:43
ge_000021812_s,g_000021812,u_000385,valorant,game_session_started,2025-01-15 23:29:01
ge_000017028_s,g_000017028,u_000618,fortnite,game_session_started,2025-01-15 23:29:17
ge_000012439_e,g_000012439,u_001641,valorant,game_session_ended,2025-01-15 23:29:59
ge_000008759_s,g_000008759,u_000744,valorant,game_session_started,2025-01-15 23:30:28
ge_000002553_e,g_000002553,u_000817,fortnite,game_session_ended,2025-01-15 23:31:52
ge_000019586_e,g_000019586,u_001073,league,game_session_ended,2025-01-15 23:32:12
ge_000008247_s,g_000008247,u_001317,minecraft,game_session_started,2025-01-15 23:32:27
ge_000006731_s,g_000006731,u_001806,fortnite,game_session_started,2025-01-15 23:32:54
ge_000000510_e,g_000000510,u_001176,minecraft,game_session_ended,2025-01-15 23:33:49
ge_000021435_s,g_000021435,u_000374,cs2,game_session_started,2025-01-15 23:34:13
ge_000000185_s,g_000000185,u_000001,apex,game_session_started,2025-01-15 23:34:16
ge_000018812_e,g_000018812,u_001338,league,game_session_ended,2025-01-15 23:34:33
ge_000007056_e,g_000007056,u_000842,tft,game_session_ended,2025-01-15 23:35:13
ge_000009789_s,g_000009789,u_000579,minecraft,game_session_started,2025-01-15 23:35:15
ge_000016236_s,g_000016236,u_000797,valorant,game_session_started,2025-01-15 23:36:19
ge_000003637_s,g_000003637,u_000742,apex,game_session_started,2025-01-15 23:36:41
ge_000011472_s,g_000011472,u_000607,fortnite,game_session_started,2025-01-15 23:37:33
ge_000003970_e,g_000003970,u_000524,valorant,game_session_ended,2025-01-15 23:38:06
ge_000013036_e,g_000013036,u_001278,tft,game_session_ended,2025-01-15 23:39:15
ge_000007120_s,g_000007120,u_001671,tft,game_session_started,2025-01-15 23:39:55
ge_000013748_s,g_000013748,u_001690,tft,game_session_started,2025-01-15 23:41:48
ge_000013150_e,g_000013150,u_000121,minecraft,game_session_ended,2025-01-15 23:42:54
ge_000005846_s,g_000005846,u_001382,cs2,game_session_started,2025-01-15 23:44:01
ge_000018643_s,g_000018643,u_001167,cs2,game_session_started,2025-01-15 23:44:40
ge_000002253_e,g_000002253,u_001542,fortnite,game_session_ended,2025-01-15 23:45:14
ge_000013522_s,g_000013522,u_000485,tft,game_session_started,2025-01-15 23:45:15
ge_000014710_e,g_000014710,u_000634,league,game_session_ended,2025-01-15 23:45:43
ge_000005748_s,g_000005748,u_000634,minecraft,game_session_started,2025-01-15 23:45:44
ge_000009648_s,g_000009648,u_000279,tft,game_session_started,2025-01-15 23:46:17
ge_000019426_s,g_000019426,u_001396,cs2,game_session_started,2025-01-15 23:46:20
ge_000018998_e,g_000018998,u_001006,valorant,game_session_ended,2025-01-15 23:46:33
ge_000013546_s,g_000013546,u_000353,cs2,game_session_started,2025-01-15 23:46:35
ge_000007897_e,g_000007897,u_001849,fortnite,game_session_ended,2025-01-15 23:47:04
ge_000018213_e,g_000018213,u_001924,tft,game_session_ended,2025-01-15 23:47:35
ge_000011456_s,g_000011456,u_000045,fortnite,game_session_started,2025-01-15 23:49:11
ge_000019256_s,g_000019256,u_000621,minecraft,game_session_started,2025-01-15 23:49:22
ge_000012833_e,g_000012833,u_001105,apex,game_session_ended,2025-01-15 23:49:32
ge_000013546_e,g_000013546,u_000353,cs2,game_session_ended,2025-01-15 23:49:35
ge_000006344_s,g_000006344,u_001680,valorant,game_session_started,2025-01-15 23:49:43
ge_000008945_e,g_000008945,u_001647,league,game_session_ended,2025-01-15 23:49:53
ge_000016236_e,g_000016236,u_000797,valorant,game_session_ended,2025-01-15 23:50:19
ge_000021645_e,g_000021645,u_000818,tft,game_session_ended,2025-01-15 23:50:21
ge_000017192_s,g_000017192,u_001470,apex,game_session_started,2025-01-15 23:51:25
ge_000015169_s,g_000015169,u_001722,minecraft,game_session_started,2025-01-15 23:51:25
ge_000014696_e,g_000014696,u_001411,apex,game_session_ended,2025-01-15 23:51:35
ge_000003637_e,g_000003637,u_000742,apex,game_session_ended,2025-01-15 23:51:41
ge_000010066_s,g_000010066,u_001110,cs2,game_session_started,2025-01-15 23:52:10
ge_000013235_e,g_000013235,u_000008,apex,game_session_ended,2025-01-15 23:52:44
ge_000008128_s,g_000008128,u_000166,tft,game_session_started,2025-01-15 23:53:27
ge_000018855_e,g_000018855,u_001523,cs2,game_session_ended,2025-01-15 23:53:43
ge_000020011_s,g_000020011,u_000382,fortnite,game_session_started,2025-01-15 23:53:55
ge_000021812_e,g_000021812,u_000385,valorant,game_session_ended,2025-01-15 23:54:01
ge_000015522_e,g_000015522,u_000930,valorant,game_session_ended,2025-01-15 23:54:19
ge_000009654_e,g_000009654,u_001383,valorant,game_session_ended,2025-01-15 23:54:40
ge_000001180_s,g_000001180,u_000941,apex,game_session_started,2025-01-15 23:55:05
ge_000009095_s,g_000009095,u_001193,league,game_session_started,2025-01-15 23:55:44
ge_000001312_s,g_000001312,u_000140,cs2,game_session_started,2025-01-15 23:56:02
ge_000000141_s,g_000000141,u_001178,valorant,game_session_started,2025-01-15 23:56:17
ge_000009095_e,g_000009095,u_001193,league,game_session_ended,2025-01-15 23:57:44
ge_000007080_e,g_000007080,u_000805,apex,game_session_ended,2025-01-15 23:58:17
ge_000001603_s,g_000001603,u_001118,league,game_session_started,2025-01-15 23:58:18
ge_000005748_e,g_000005748,u_000634,minecraft,game_session_ended,2025-01-15 23:58:44
ge_000011910_s,g_000011910,u_000883,tft,game_session_started,2025-01-15 23:58:50
ge_000015399_e,g_000015399,u_001970,cs2,game_session_ended,2025-01-15 23:58:54
ge_000005846_e,g_000005846,u_001382,cs2,game_session_ended,2025-01-15 23:59:01
ge_000009789_e,g_000009789,u_000579,minecraft,game_session_ended,2025-01-16 00:00:15
ge_000012858_e,g_000012858,u_001498,league,game_session_ended,2025-01-16 00:01:55
ge_000000185_e,g_000000185,u_000001,apex,game_session_ended,2025-01-16 00:03:16
ge_000000145_e,g_000000145,u_001859,apex,game_session_ended,2025-01-16 00:04:37
ge_000013748_e,g_000013748,u_001690,tft,game_session_ended,2025-01-16 00:05:48
ge_000010758_e,g_000010758,u_000098,minecraft,game_session_ended,2025-01-16 00:07:14
ge_000008128_e,g_000008128,u_000166,tft,game_session_ended,2025-01-16 00:08:27
ge_000011472_e,g_000011472,u_000607,fortnite,game_session_ended,2025-01-16 00:08:33
ge_000018643_e,g_000018643,u_001167,cs2,game_session_ended,2025-01-16 00:11:40
ge_000006731_e,g_000006731,u_001806,fortnite,game_session_ended,2025-01-16 00:14:54
ge_000000141_e,g_000000141,u_001178,valorant,game_session_ended,2025-01-16 00:15:17
ge_000003410_e,g_000003410,u_000454,apex,game_session_ended,2025-01-16 00:16:44
ge_000007120_e,g_000007120,u_001671,tft,game_session_ended,2025-01-16 00:16:55
ge_000009648_e,g_000009648,u_000279,tft,game_session_ended,2025-01-16 00:19:17
ge_000010066_e,g_000010066,u_001110,cs2,game_session_ended,2025-01-16 00:20:10
ge_000021435_e,g_000021435,u_000374,cs2,game_session_ended,2025-01-16 00:21:13
ge_000011456_e,g_000011456,u_000045,fortnite,game_session_ended,2025-01-16 00:22:11
ge_000019256_e,g_000019256,u_000621,minecraft,game_session_ended,2025-01-16 00:24:22
ge_000019426_e,g_000019426,u_001396,cs2,game_session_ended,2025-01-16 00:25:20
ge_000001312_e,g_000001312,u_000140,cs2,game_session_ended,2025-01-16 00:26:02
ge_000002655_e,g_000002655,u_001646,league,game_session_ended,2025-01-16 00:26:05
ge_000000025_e,g_000000025,u_000552,minecraft,game_session_ended,2025-01-16 00:26:57
ge_000008247_e,g_000008247,u_001317,minecraft,game_session_ended,2025-01-16 00:30:27
ge_000013522_e,g_000013522,u_000485,tft,game_session_ended,2025-01-16 00:31:15
ge_000015169_e,g_000015169,u_001722,minecraft,game_session_ended,2025-01-16 00:32:25
ge_000008759_e,g_000008759,u_000744,valorant,game_session_ended,2025-01-16 00:34:28
ge_000006344_e,g_000006344,u_001680,valorant,game_session_ended,2025-01-16 00:38:43
ge_000001603_e,g_000001603,u_001118,league,game_session_ended,2025-01-16 00:40:18
ge_000017192_e,g_000017192,u_001470,apex,game_session_ended,2025-01-16 00:40:25
ge_000011910_e,g_000011910,u_000883,tft,game_session_ended,2025-01-16 00:47:50
ge_000020011_e,g_000020011,u_000382,fortnite,game_session_ended,2025-01-16 00:53:55
ge_000002839_s,g_000002839,u_000102,cs2,game_session_started,2025-01-16 08:10:35
ge_000002839_e,g_000002839,u_000102,cs2,game_session_ended,2025-01-16 08:29:35
ge_000003072_s,g_000003072,u_000731,fortnite,game_session_started,2025-01-16 09:56:50
ge_000003072_e,g_000003072,u_000731,fortnite,game_session_ended,2025-01-16 10:19:50
ge_000020765_s,g_000020765,u_001236,valorant,game_session_started,2025-01-16 10:54:15
ge_000005734_s,g_000005734,u_000879,minecraft,game_session_started,2025-01-16 11:00:02
ge_000005734_e,g_000005734,u_000879,minecraft,game_session_ended,2025-01-16 11:02:02
ge_000012608_s,g_000012608,u_001232,apex,game_session_started,2025-01-16 11:10:18
ge_000008954_s,g_000008954,u_001586,apex,game_session_started,2025-01-16 11:25:06
ge_000013794_s,g_000013794,u_001403,apex,game_session_started,2025-01-16 11:28:54
ge_000020765_e,g_000020765,u_001236,valorant,game_session_ended,2025-01-16 11:48:15
ge_000005682_s,g_000005682,u_001975,valorant,game_session_started,2025-01-16 12:03:20
ge_000013794_e,g_000013794,u_001403,apex,game_session_ended,2025-01-16 12:09:54
ge_000002207_s,g_000002207,u_000112,valorant,game_session_started,2025-01-16 12:11:27
ge_000012608_e,g_000012608,u_001232,apex,game_session_ended,2025-01-16 12:13:18
ge_000012090_s,g_000012090,u_000342,valorant,game_session_started,2025-01-16 12:14:23
ge_000008954_e,g_000008954,u_001586,apex,game_session_ended,2025-01-16 12:17:06
ge_000002207_e,g_000002207,u_000112,valorant,game_session_ended,2025-01-16 12:32:27
ge_000012090_e,g_000012090,u_000342,valorant,game_session_ended,2025-01-16 12:41:23
ge_000008599_s,g_000008599,u_001601,league,game_session_started,2025-01-16 12:44:53
ge_000005682_e,g_000005682,u_001975,valorant,game_session_ended,2025-01-16 12:51:20
ge_000003056_s,g_000003056,u_000316,cs2,game_session_started,2025-01-16 12:52:31
ge_000003056_e,g_000003056,u_000316,cs2,game_session_ended,2025-01-16 12:54:31
ge_000005276_s,g_000005276,u_000828,league,game_session_started,2025-01-16 13:07:28
ge_000008006_s,g_000008006,u_001845,cs2,game_session_started,2025-01-16 13:11:31
ge_000009279_s,g_000009279,u_001723,fortnite,game_session_started,2025-01-16 13:18:19
ge_000005276_e,g_000005276,u_000828,league,game_session_ended,2025-01-16 13:22:28
ge_000008599_e,g_000008599,u_001601,league,game_session_ended,2025-01-16 13:27:53
ge_000008006_e,g_000008006,u_001845,cs2,game_session_ended,2025-01-16 13:32:31
ge_000009279_e,g_000009279,u_001723,fortnite,game_session_ended,2025-01-16 13:43:19
ge_000006980_s,g_000006980,u_000327,fortnite,game_session_started,2025-01-16 13:51:16
ge_000001448_s,g_000001448,u_000272,apex,game_session_started,2025-01-16 13:56:07
ge_000019357_s,g_000019357,u_001083,minecraft,game_session_started,2025-01-16 13:57:13
ge_000014059_s,g_000014059,u_000114,minecraft,game_session_started,2025-01-16 13:57:29
ge_000008429_s,g_000008429,u_000948,minecraft,game_session_started,2025-01-16 14:03:31
ge_000004503_s,g_000004503,u_001696,minecraft,game_session_started,2025-01-16 14:04:47
ge_000006980_e,g_000006980,u_000327,fortnite,game_session_ended,2025-01-16 14:05:16
ge_000018334_s,g_000018334,u_001317,fortnite,game_session_started,2025-01-16 14:05:23
ge_000013431_s,g_000013431,u_001007,valorant,game_session_started,2025-01-16 14:13:48
ge_000015869_s,g_000015869,u_000076,league,game_session_started,2025-01-16 14:17:34
ge_000015869_e,g_000015869,u_000076,league,game_session_ended,2025-01-16 14:19:34
ge_000013431_e,g_000013431,u_001007,valorant,game_session_ended,2025-01-16 14:28:48
ge_000005630_s,g_000005630,u_000170,cs2,game_session_started,2025-01-16 14:28:56
ge_000006785_s,g_000006785,u_001987,tft,game_session_started,2025-01-16 14:30:23
ge_000004503_e,g_000004503,u_001696,minecraft,game_session_ended,2025-01-16 14:33:47
ge_000013613_s,g_000013613,u_000797,fortnite,game_session_started,2025-01-16 14:34:12
ge_000019357_e,g_000019357,u_001083,minecraft,game_session_ended,2025-01-16 14:34:13
ge_000020753_s,g_000020753,u_000723,fortnite,game_session_started,2025-01-16 14:35:54
ge_000013613_e,g_000013613,u_000797,fortnite,game_session_ended,2025-01-16 14:39:12
ge_000021013_s,g_000021013,u_001975,tft,game_session_started,2025-01-16 14:39:36
ge_000004595_s,g_000004595,u_001225,tft,game_session_started,2025-01-16 14:43:50
ge_000010516_s,g_000010516,u_001692,league,game_session_started,2025-01-16 14:45:47
ge_000006785_e,g_000006785,u_001987,tft,game_session_ended,2025-01-16 14:46:23
ge_000000792_s,g_000000792,u_001899,league,game_session_started,2025-01-16 14:47:11
ge_000000792_e,g_000000792,u_001899,league,game_session_ended,2025-01-16 14:49:11
ge_000006307_s,g_000006307,u_000794,apex,game_session_started,2025-01-16 14:49:20
ge_000018985_s,g_000018985,u_001688,fortnite,game_session_started,2025-01-16 14:49:54
ge_000005722_s,g_000005722,u_001954,tft,game_session_started,2025-01-16 14:50:11
ge_000001571_s,g_000001571,u_000531,league,game_session_started,2025-01-16 14:51:16
ge_000005630_e,g_000005630,u_000170,cs2,game_session_ended,2025-01-16 14:51:56
ge_000020753_e,g_000020753,u_000723,fortnite,game_session_ended,2025-01-16 14:52:54
ge_000008429_e,g_000008429,u_000948,minecraft,game_session_ended,2025-01-16 14:54:31
ge_000002812_s,g_000002812,u_001030,apex,game_session_started,2025-01-16 14:55:15
ge_000004595_e,g_000004595,u_001225,tft,game_session_ended,2025-01-16 15:00:50
ge_000001448_e,g_000001448,u_000272,apex,game_session_ended,2025-01-16 15:01:07
ge_000013304_s,g_000013304,u_001977,valorant,game_session_started,2025-01-16 15:01:13
ge_000018334_e,g_000018334,u_001317,fortnite,game_session_ended,2025-01-16 15:06:23
ge_000011728_s,g_000011728,u_000240,apex,game_session_started,2025-01-16 15:09:56
ge_000014748_s,g_000014748,u_001919,minecraft,game_session_started,2025-01-16 15:10:01
ge_000021325_s,g_000021325,u_001168,minecraft,game_session_started,2025-01-16 15:10:01
ge_000012584_s,g_000012584,u_000394,valorant,game_session_started,2025-01-16 15:13:22
ge_000014059_e,g_000014059,u_000114,minecraft,game_session_ended,2025-01-16 15:17:29
ge_000019498_s,g_000019498,u_001616,league,game_session_started,2025-01-16 15:21:19
ge_000019498_e,g_000019498,u_001616,league,game_session_ended,2025-01-16 15:23:19
ge_000006307_e,g_000006307,u_000794,apex,game_session_ended,2025-01-16 15:23:20
ge_000004237_s,g_000004237,u_001228,tft,game_session_started,2025-01-16 15:23:49
ge_000013304_e,g_000013304,u_001977,valorant,game_session_ended,2025-01-16 15:24:13
ge_000021013_e,g_000021013,u_001975,tft,game_session_ended,2025-01-16 15:25:36
ge_000002812_e,g_000002812,u_001030,apex,game_session_ended,2025-01-16 15:28:15
ge_000001571_e,g_000001571,u_000531,league,game_session_ended,2025-01-16 15:28:16
ge_000000385_s,g_000000385,u_001791,tft,game_session_started,2025-01-16 15:28:39
ge_000010516_e,g_000010516,u_001692,league,game_session_ended,2025-01-16 15:29:47
ge_000018985_e,g_000018985,u_001688,fortnite,game_session_ended,2025-01-16 15:32:54
ge_000007576_s,g_000007576,u_000284,valorant,game_session_started,2025-01-16 15:34:45
ge_000011537_s,g_000011537,u_001332,cs2,game_session_started,2025-01-16 15:35:00
ge_000009502_s,g_000009502,u_001045,apex,game_session_started,2025-01-16 15:39:33
ge_000000385_e,g_000000385,u_001791,tft,game_session_ended,2025-01-16 15:39:39
ge_000014116_s,g_000014116,u_000526,fortnite,game_session_started,2025-01-16 15:39:42
ge_000004237_e,g_000004237,u_001228,tft,game_session_ended,2025-01-16 15:40:49
ge_000011728_e,g_000011728,u_000240,apex,game_session_ended,2025-01-16 15:42:56
ge_000005722_e,g_000005722,u_001954,tft,game_session_ended,2025-01-16 15:43:11
ge_000017283_s,g_000017283,u_001151,apex,game_session_started,2025-01-16 15:43:30
ge_000007576_e,g_000007576,u_000284,valorant,game_session_ended,2025-01-16 15:48:45
ge_000013294_s,g_000013294,u_000290,league,game_session_started,2025-01-16 15:52:23
ge_000008090_s,g_000008090,u_000773,fortnite,game_session_started,2025-01-16 15:52:33
ge_000000155_s,g_000000155,u_001840,minecraft,game_session_started,2025-01-16 15:53:43
ge_000011537_e,g_000011537,u_001332,cs2,game_session_ended,2025-01-16 15:55:00
ge_000008378_s,g_000008378,u_001358,valorant,game_session_started,2025-01-16 15:55:57
ge_000014766_s,g_000014766,u_000518,valorant,game_session_started,2025-01-16 15:57:18
ge_000009502_e,g_000009502,u_001045,apex,game_session_ended,2025-01-16 15:57:33
ge_000017283_e,g_000017283,u_001151,apex,game_session_ended,2025-01-16 15:59:30
ge_000019865_s,g_000019865,u_001533,league,game_session_started,2025-01-16 16:00:46
ge_000021325_e,g_000021325,u_001168,minecraft,game_session_ended,2025-01-16 16:02:01
ge_000016477_s,g_000016477,u_001737,apex,game_session_started,2025-01-16 16:03:36
ge_000014748_e,g_000014748,u_001919,minecraft,game_session_ended,2025-01-16 16:04:01
ge_000001106_s,g_000001106,u_000521,apex,game_session_started,2025-01-16 16:05:39
ge_000010959_s,g_000010959,u_001627,valorant,game_session_started,2025-01-16 16:06:25
ge_000008090_e,g_000008090,u_000773,fortnite,game_session_ended,2025-01-16 16:07:33
ge_000014116_e,g_000014116,u_000526,fortnite,game_session_ended,2025-01-16 16:07:42
ge_000012584_e,g_000012584,u_000394,valorant,game_session_ended,2025-01-16 16:08:22
ge_000011203_s,g_000011203,u_000279,valorant,game_session_started,2025-01-16 16:08:23
ge_000016523_s,g_000016523,u_001801,minecraft,game_session_started,2025-01-16 16:09:03
ge_000016801_s,g_000016801,u_001277,league,game_session_started,2025-01-16 16:10:23
ge_000019147_s,g_000019147,u_001343,league,game_session_started,2025-01-16 16:10:26
ge_000008451_s,g_000008451,u_000368,fortnite,game_session_started,2025-01-16 16:11:19
ge_000010959_e,g_000010959,u_001627,valorant,game_session_ended,2025-01-16 16:11:25
ge_000002883_s,g_000002883,u_001531,fortnite,game_session_started,2025-01-16 16:12:50
ge_000006389_s,g_000006389,u_001154,valorant,game_session_started,2025-01-16 16:13:13
ge_000008494_s,g_000008494,u_000785,minecraft,game_session_started,2025-01-16 16:13:52
ge_000013294_e,g_000013294,u_000290,league,game_session_ended,2025-01-16 16:18:23
ge_000001551_s,g_000001551,u_000533,cs2,game_session_started,2025-01-16 16:18:35
ge_000002883_e,g_000002883,u_001531,fortnite,game_session_ended,2025-01-16 16:20:50
ge_000013964_s,g_000013964,u_001985,valorant,game_session_started,2025-01-16 16:21:19
ge_000000155_e,g_000000155,u_001840,minecraft,game_session_ended,2025-01-16 16:22:43
ge_000020887_s,g_000020887,u_000841,minecraft,game_session_started,2025-01-16 16:22:56
ge_000001276_s,g_000001276,u_000473,minecraft,game_session_started,2025-01-16 16:24:25
ge_000013832_s,g_000013832,u_001912,cs2,game_session_started,2025-01-16 16:25:10
ge_000016477_e,g_000016477,u_001737,apex,game_session_ended,2025-01-16 16:26:36
ge_000003484_s,g_000003484,u_001789,apex,game_session_started,2025-01-16 16:27:54
ge_000008670_s,g_000008670,u_001990,tft,game_session_started,2025-01-16 16:28:06
ge_000009280_s,g_000009280,u_000246,valorant,game_session_started,2025-01-16 16:29:33
ge_000002630_s,g_000002630,u_001383,valorant,game_session_started,2025-01-16 16:31:06
ge_000011714_s,g_000011714,u_001032,apex,game_session_started,2025-01-16 16:31:53
ge_000008282_s,g_000008282,u_000648,valorant,game_session_started,2025-01-16 16:31:57
ge_000014766_e,g_000014766,u_000518,valorant,game_session_ended,2025-01-16 16:32:18
ge_000019865_e,g_000019865,u_001533,league,game_session_ended,2025-01-16 16:32:46
ge_000008494_e,g_000008494,u_000785,minecraft,game_session_ended,2025-01-16 16:32:52
ge_000006725_s,g_000006725,u_000421,fortnite,game_session_started,2025-01-16 16:32:55
ge_000009298_s,g_000009298,u_000839,league,game_session_started,2025-01-16 16:33:19
ge_000001551_e,g_000001551,u_000533,cs2,game_session_ended,2025-01-16 16:33:35
ge_000008378_e,g_000008378,u_001358,valorant,game_session_ended,2025-01-16 16:33:57
ge_000007121_s,g_000007121,u_001778,cs2,game_session_started,2025-01-16 16:37:05
ge_000009298_e,g_000009298,u_000839,league,game_session_ended,2025-01-16 16:37:19
ge_000000604_s,g_000000604,u_001599,apex,game_session_started,2025-01-16 16:38:07
ge_000001106_e,g_000001106,u_000521,apex,game_session_ended,2025-01-16 16:38:39
ge_000015853_s,g_000015853,u_000235,cs2,game_session_started,2025-01-16 16:38:49
ge_000008451_e,g_000008451,u_000368,fortnite,game_session_ended,2025-01-16 16:39:19
ge_000000414_s,g_000000414,u_000616,tft,game_session_started,2025-01-16 16:39:21
ge_000016523_e,g_000016523,u_001801,minecraft,game_session_ended,2025-01-16 16:41:03
ge_000000414_e,g_000000414,u_000616,tft,game_session_ended,2025-01-16 16:41:21
ge_000002471_s,g_000002471,u_001189,valorant,game_session_started,2025-01-16 16:41:49
ge_000008569_s,g_000008569,u_000139,cs2,game_session_started,2025-01-16 16:42:11
ge_000004784_s,g_000004784,u_001209,league,game_session_started,2025-01-16 16:42:16
ge_000016152_s,g_000016152,u_001525,tft,game_session_started,2025-01-16 16:45:23
ge_000020887_e,g_000020887,u_000841,minecraft,game_session_ended,2025-01-16 16:45:56
ge_000006389_e,g_000006389,u_001154,valorant,game_session_ended,2025-01-16 16:46:13
ge_000017625_s,g_000017625,u_000695,apex,game_session_started,2025-01-16 16:46:47
ge_000000519_s,g_000000519,u_001380,valorant,game_session_started,2025-01-16 16:47:41
ge_000017589_s,g_000017589,u_001832,minecraft,game_session_started,2025-01-16 16:47:42
ge_000013832_e,g_000013832,u_001912,cs2,game_session_ended,2025-01-16 16:49:10
ge_000016868_s,g_000016868,u_000010,cs2,game_session_started,2025-01-16 16:50:17
ge_000016801_e,g_000016801,u_001277,league,game_session_ended,2025-01-16 16:54:23
ge_000001276_e,g_000001276,u_000473,minecraft,game_session_ended,2025-01-16 16:54:25
ge_000011203_e,g_000011203,u_000279,valorant,game_session_ended,2025-01-16 16:57:23
ge_000006725_e,g_000006725,u_000421,fortnite,game_session_ended,2025-01-16 16:58:55
ge_000019147_e,g_000019147,u_001343,league,game_session_ended,2025-01-16 16:59:26
ge_000007121_e,g_000007121,u_001778,cs2,game_session_ended,2025-01-16 17:02:05
ge_000011714_e,g_000011714,u_001032,apex,game_session_ended,2025-01-16 17:03:53
ge_000014124_s,g_000014124,u_000522,valorant,game_session_started,2025-01-16 17:04:26
ge_000007421_s,g_000007421,u_001852,tft,game_session_started,2025-01-16 17:05:12
ge_000008282_e,g_000008282,u_000648,valorant,game_session_ended,2025-01-16 17:05:57
ge_000016382_s,g_000016382,u_001593,tft,game_session_started,2025-01-16 17:07:13
ge_000000604_e,g_000000604,u_001599,apex,game_session_ended,2025-01-16 17:08:07
ge_000016152_e,g_000016152,u_001525,tft,game_session_ended,2025-01-16 17:08:23
ge_000017623_s,g_000017623,u_000591,fortnite,game_session_started,2025-01-16 17:09:41
ge_000011574_s,g_000011574,u_000470,league,game_session_started,2025-01-16 17:09:56
ge_000013391_s,g_000013391,u_001930,apex,game_session_started,2025-01-16 17:10:35
ge_000009280_e,g_000009280,u_000246,valorant,game_session_ended,2025-01-16 17:11:33
ge_000002630_e,g_000002630,u_001383,valorant,game_session_ended,2025-01-16 17:12:06
ge_000017589_e,g_000017589,u_001832,minecraft,game_session_ended,2025-01-16 17:13:42
ge_000005864_s,g_000005864,u_001704,valorant,game_session_started,2025-01-16 17:14:47
ge_000007164_s,g_000007164,u_000239,cs2,game_session_started,2025-01-16 17:15:37
ge_000019941_s,g_000019941,u_000287,cs2,game_session_started,2025-01-16 17:15:46
ge_000011798_s,g_000011798,u_001119,fortnite,game_session_started,2025-01-16 17:17:40
ge_000015853_e,g_000015853,u_000235,cs2,game_session_ended,2025-01-16 17:17:49
ge_000014868_s,g_000014868,u_000653,tft,game_session_started,2025-01-16 17:19:04
ge_000021421_s,g_000021421,u_000056,tft,game_session_started,2025-01-16 17:21:22
ge_000004784_e,g_000004784,u_001209,league,game_session_ended,2025-01-16 17:22:16
ge_000011439_s,g_000011439,u_001808,fortnite,game_session_started,2025-01-16 17:25:14
ge_000001567_s,g_000001567,u_000005,league,game_session_started,2025-01-16 17:26:40
ge_000016868_e,g_000016868,u_000010,cs2,game_session_ended,2025-01-16 17:28:17
ge_000004875_s,g_000004875,u_000198,valorant,game_session_started,2025-01-16 17:28:54
ge_000013964_e,g_000013964,u_001985,valorant,game_session_ended,2025-01-16 17:29:19
ge_000015100_s,g_000015100,u_000700,valorant,game_session_started,2025-01-16 17:29:47
ge_000016382_e,g_000016382,u_001593,tft,game_session_ended,2025-01-16 17:32:13
ge_000021963_s,g_000021963,u_000625,cs2,game_session_started,2025-01-16 17:32:28
ge_000012313_s,g_000012313,u_001853,tft,game_session_started,2025-01-16 17:33:43
