user_id,signup_ts,country,signup_platform
u_000565,2025-01-15 00:00:00,IN,desktop
u_000566,2025-01-14 00:00:00,FR,desktop
u_000567,2025-01-15 00:00:00,KR,desktop
u_000568,2025-02-08 00:00:00,GB,mobile
u_000569,2025-02-04 00:00:00,MX,web
u_000570,2025-02-26 00:00:00,FR,desktop
u_000571,2025-01-25 00:00:00,MX,mobile
u_000572,2025-01-17 00:00:00,CA,mobile
u_000573,2025-01-03 00:00:00,GB,mobile
u_000574,2025-01-01 00:00:00,CA,mobile
u_000575,2025-01-23 00:00:00,GB,mobile
u_000576,2025-02-25 00:00:00,DE,mobile
u_000577,2025-02-01 00:00:00,IN,mobile
u_000578,2025-02-23 00:00:00,MX,desktop
u_000579,2025-01-07 00:00:00,JP,web
u_000580,2025-01-06 00:00:00,GB,desktop
u_000581,2025-02-20 00:00:00,IN,mobile
u_000582,2025-01-07 00:00:00,DE,desktop
u_000583,2025-01-04 00:00:00,KR,desktop
u_000584,2025-01-25 00:00:00,GB,desktop
u_000585,2025-02-25 00:00:00,JP,desktop
u_000586,2025-02-11 00:00:00,GB,desktop
u_000587,2025-01-06 00:00:00,GB,desktop
u_000588,2025-02-20 00:00:00,MX,mobile
u_000589,2025-02-20 00:00:00,GB,desktop
u_000590,2025-02-18 00:00:00,US,mobile
u_000591,2025-02-24 00:00:00,GB,mobile
u_000592,2025-01-15 00:00:00,JP,mobile
u_000593,2025-02-28 00:00:00,US,desktop
u_000594,2025-01-20 00:00:00,GB,desktop
u_000595,2025-02-18 00:00:00,BR,web
u_000596,2025-02-04 00:00:00,JP,desktop
u_000597,2025-02-16 00:00:00,CA,desktop
u_000598,2025-02-07 00:00:00,MX,web
u_000599,2025-02-08 00:00:00,GB,web
u_000600,2025-02-06 00:00:00,FR,desktop
u_000601,2025-02-16 00:00:00,DE,mobile
u_000602,2025-02-14 00:00:00,CA,mobile
u_000603,2025-01-09 00:00:00,JP,mobile
u_000604,2025-02-19 00:00:00,CA,desktop
u_000605,2025-02-02 00:00:00,CA,desktop
u_000606,2025-01-20 00:00:00,JP,mobile
u_000607,2025-01-31 00:00:00,DE,desktop
u_000608,2025-02-28 00:00:00,JP,mobile
u_000609,2025-02-21 00:00:00,FR,desktop
u_000610,2025-02-20 00:00:00,MX,mobile
u_000611,2025-01-28 00:00:00,MX,mobile
u_000612,2025-02-17 00:00:00,BR,mobile
u_000613,2025-01-24 00:00:00,JP,mobile
u_000614,2025-02-11 00:00:00,BR,desktop
u_000615,2025-02-08 00:00:00,KR,mobile
u_000616,2025-01-15 00:00:00,MX,desktop
u_000617,2025-01-16 00:00:00,US,mobile
u_000618,2025-01-04 00:00:00,KR,mobile
u_000619,2025-01-09 00:00:00,MX,web
u_000620,2025-01-27 00:00:00,FR,mobile
u_000621,2025-01-29 00:00:00,GB,web
u_000622,2025-01-10 00:00:00,BR,desktop
u_000623,2025-01-26 00:00:00,MX,web
u_000624,2025-02-06 00:00:00,MX,mobile
u_000625,2025-01-14 00:00:00,JP,desktop
u_000626,2025-01-21 00:00:00,MX,mobile
u_000627,2025-01-23 00:00:00,US,desktop
u_000628,2025-01-31 00:00:00,KR,desktop
u_000629,2025-01-22 00:00:00,US,desktop
u_000630,2025-02-14 00:00:00,MX,desktop
u_000631,2025-01-20 00:00:00,KR,mobile
u_000632,2025-01-27 00:00:00,MX,mobile
u_000633,2025-01-23 00:00:00,JP,mobile
u_000634,2025-01-11 00:00:00,US,mobile
u_000635,2025-02-11 00:00:00,US,desktop
u_000636,2025-01-15 00:00:00,GB,mobile
u_000637,2025-01-18 00:00:00,CA,desktop
u_000638,2025-02-17 00:00:00,BR,mobile
u_000639,2025-02-26 00:00:00,FR,desktop
u_000640,2025-02-10 00:00:00,DE,mobile
u_000641,2025-02-24 00:00:00,IN,mobile
u_000642,2025-02-21 00:00:00,DE,mobile
u_000643,2025-01-29 00:00:00,IN,mobile
u_000644,2025-02-16 00:00:00,IN,desktop
u_000645,2025-01-20 00:00:00,US,mobile
u_000646,2025-01-28 00:00:00,JP,mobile
u_000647,2025-02-02 00:00:00,CA,mobile
u_000648,2025-02-27 00:00:00,MX,mobile
u_000649,2025-02-20 00:00:00,GB,mobile
u_000650,2025-01-30 00:00:00,FR,web
u_000651,2025-02-09 00:00:00,FR,desktop
u_000652,2025-01-13 00:00:00,MX,mobile
u_000653,2025-02-18 00:00:00,GB,mobile
u_000654,2025-02-03 00:00:00,FR,mobile
u_000655,2025-02-01 00:00:00,JP,web
u_000656,2025-02-15 00:00:00,US,desktop
u_000657,2025-02-07 00:00:00,DE,mobile
u_000658,2025-01-05 00:00:00,KR,desktop
u_000659,2025-01-18 00:00:00,BR,desktop
u_000660,2025-01-11 00:00:00,IN,mobile
u_000661,2025-02-14 00:00:00,CA,desktop
u_000662,2025-01-03 00:00:00,BR,desktop
u_000663,2025-01-13 00:00:00,IN,desktop
u_000664,2025-02-05 00:00:00,DE,mobile
u_000665,2025-02-11 00:00:00,JP,mobile
u_000666,2025-01-31 00:00:00,DE,mobile
u_000667,2025-02-21 00:00:00,MX,desktop
u_000668,2025-02-25 00:00:00,US,mobile
u_000669,2025-01-08 00:00:00,MX,mobile
u_000670,2025-02-27 00:00:00,CA,mobile
u_000671,2025-02-06 00:00:00,FR,desktop
u_000672,2025-02-08 00:00:00,FR,desktop
u_000673,2025-01-06 00:00:00,BR,mobile
u_000674,2025-02-07 00:00:00,MX,mobile
u_000675,2025-02-13 00:00:00,JP,mobile
u_000676,2025-02-04 00:00:00,MX,mobile
u_000677,2025-01-06 00:00:00,FR,mobile
u_000678,2025-02-01 00:00:00,JP,mobile
u_000679,2025-02-26 00:00:00,GB,desktop
u_000680,2025-02-13 00:00:00,BR,mobile
u_000681,2025-01-09 00:00:00,BR,mobile
u_000682,2025-02-27 00:00:00,GB,desktop
u_000683,2025-02-27 00:00:00,FR,mobile
u_000684,2025-01-11 00:00:00,JP,desktop
u_000685,2025-02-18 00:00:00,IN,mobile
u_000686,2025-01-25 00:00:00,DE,desktop
u_000687,2025-02-05 00:00:00,JP,mobile
u_000688,2025-01-27 00:00:00,KR,desktop
u_000689,2025-02-16 00:00:00,MX,mobile
u_000690,2025-03-01 00:00:00,CA,web
u_000691,2025-02-17 00:00:00,KR,desktop
u_000692,2025-02-25 00:00:00,MX,mobile
u_000693,2025-02-26 00:00:00,IN,web
u_000694,2025-01-06 00:00:00,MX,mobile
u_000695,2025-01-16 00:00:00,GB,desktop
u_000696,2025-02-13 00:00:00,BR,mobile
u_000697,2025-02-05 00:00:00,IN,desktop
u_000698,2025-01-04 00:00:00,BR,desktop
u_000699,2025-01-06 00:00:00,BR,mobile
u_000700,2025-02-01 00:00:00,FR,mobile
u_000701,2025-02-06 00:00:00,CA,mobile
u_000702,2025-01-11 00:00:00,DE,desktop
u_000703,2025-01-11 00:00:00,FR,mobile
u_000704,2025-01-08 00:00:00,US,mobile
u_000705,2025-02-03 00:00:00,DE,mobile
u_000706,2025-01-01 00:00:00,CA,mobile
u_000707,2025-02-04 00:00:00,GB,desktop
u_000708,2025-01-29 00:00:00,CA,desktop
u_000709,2025-01-28 00:00:00,FR,mobile
u_000710,2025-02-10 00:00:00,US,web
u_000711,2025-02-01 00:00:00,US,desktop
u_000712,2025-02-13 00:00:00,MX,desktop
u_000713,2025-02-15 00:00:00,JP,desktop
u_000714,2025-02-25 00:00:00,JP,mobile
u_000715,2025-02-17 00:00:00,IN,desktop
u_000716,2025-02-01 00:00:00,IN,mobile
u_000717,2025-01-30 00:00:00,KR,web
u_000718,2025-01-15 00:00:00,JP,desktop
u_000719,2025-02-05 00:00:00,BR,mobile
u_000720,2025-01-09 00:00:00,KR,mobile
u_000721,2025-02-25 00:00:00,KR,mobile
u_000722,2025-02-20 00:00:00,BR,desktop
u_000723,2025-01-08 00:00:00,GB,desktop
u_000724,2025-02-17 00:00:00,CA,desktop
u_000725,2025-01-08 00:00:00,KR,mobile
u_000726,2025-02-13 00:00:00,BR,mobile
u_000727,2025-01-06 00:00:00,US,desktop
u_000728,2025-01-30 00:00:00,JP,desktop
u_000729,2025-02-09 00:00:00,IN,mobile
u_000730,2025-02-13 00:00:00,MX,desktop
u_000731,2025-01-26 00:00:00,JP,desktop
u_000732,2025-02-25 00:00:00,MX,mobile
u_000733,2025-02-16 00:00:00,DE,desktop
u_000734,2025-01-13 00:00:00,IN,desktop
u_000735,2025-02-10 00:00:00,BR,mobile
u_000736,2025-02-13 00:00:00,JP,desktop
u_000737,2025-01-21 00:00:00,BR,mobile
u_000738,2025-02-14 00:00:00,IN,mobile
u_000739,2025-02-23 00:00:00,GB,mobile
u_000740,2025-02-19 00:00:00,BR,desktop
u_000741,2025-02-15 00:00:00,US,mobile
u_000742,2025-02-08 00:00:00,JP,desktop
u_000743,2025-01-17 00:00:00,MX,mobile
u_000744,2025-02-17 00:00:00,BR,desktop
u_000745,2025-01-22 00:00:00,IN,mobile
u_000746,2025-02-01 00:00:00,DE,desktop
u_000747,2025-01-19 00:00:00,FR,desktop
u_000748,2025-01-19 00:00:00,IN,mobile
u_000749,2025-01-10 00:00:00,MX,desktop
u_000750,2025-02-27 00:00:00,DE,desktop
u_000751,2025-01-09 00:00:00,US,mobile
u_000752,2025-01-06 00:00:00,JP,mobile
u_000753,2025-02-26 00:00:00,KR,desktop
u_000754,2025-02-03 00:00:00,MX,mobile
u_000755,2025-01-27 00:00:00,FR,mobile
u_000756,2025-02-14 00:00:00,FR,mobile
u_000757,2025-01-23 00:00:00,KR,mobile
u_000758,2025-01-08 00:00:00,GB,mobile
u_000759,2025-02-13 00:00:00,IN,mobile
u_000760,2025-01-11 00:00:00,BR,mobile
u_000761,2025-02-03 00:00:00,IN,web
u_000762,2025-02-26 00:00:00,GB,desktop
u_000763,2025-02-26 00:00:00,US,desktop
u_000764,2025-01-22 00:00:00,DE,desktop
u_000765,2025-02-16 00:00:00,JP,web
u_000766,2025-02-06 00:00:00,GB,desktop
u_000767,2025-01-29 00:00:00,MX,mobile
u_000768,2025-01-09 00:00:00,IN,mobile
u_000769,2025-01-23 00:00:00,MX,web
u_000770,2025-02-09 00:00:00,KR,desktop
u_000771,2025-03-01 00:00:00,US,mobile
u_000772,2025-01-01 00:00:00,DE,mobile
u_000773,2025-02-13 00:00:00,CA,desktop
u_000774,2025-02-20 00:00:00,JP,mobile
u_000775,2025-02-27 00:00:00,GB,desktop
u_000776,2025-01-26 00:00:00,JP,mobile
u_000777,2025-01-08 00:00:00,MX,mobile
u_000778,2025-01-17 00:00:00,GB,desktop
u_000779,2025-02-21 00:00:00,US,desktop
u_000780,2025-02-22 00:00:00,GB,desktop
u_000781,2025-02-08 00:00:00,MX,desktop
u_000782,2025-01-08 00:00:00,CA,mobile
u_000783,2025-01-08 00:00:00,FR,desktop
u_000784,2025-01-29 00:00:00,MX,desktop
u_000785,2025-02-05 00:00:00,BR,mobile
u_000786,2025-01-02 00:00:00,DE,mobile
u_000787,2025-02-11 00:00:00,US,mobile
u_000788,2025-02-02 00:00:00,US,web
u_000789,2025-01-01 00:00:00,FR,desktop
u_000790,2025-01-06 00:00:00,MX,mobile
u_000791,2025-01-28 00:00:00,BR,desktop
u_000792,2025-02-13 00:00:00,CA,mobile
u_000793,2025-02-19 00:00:00,JP,web
u_000794,2025-01-26 00:00:00,US,mobile
u_000795,2025-01-18 00:00:00,MX,mobile
u_000796,2025-02-28 00:00:00,FR,mobile
u_000797,2025-01-28 00:00:00,JP,desktop
u_000798,2025-01-19 00:00:00,CA,mobile
u_000799,2025-01-27 00:00:00,GB,mobile
u_000800,2025-01-01 00:00:00,CA,web
u_000801,2025-01-19 00:00:00,IN,mobile
u_000802,2025-01-31 00:00:00,MX,desktop
u_000803,2025-02-25 00:00:00,US,mobile
u_000804,2025-02-14 00:00:00,BR,desktop
u_000805,2025-02-16 00:00:00,MX,desktop
u_000806,2025-02-02 00:00:00,DE,desktop
u_000807,2025-01-07 00:00:00,GB,mobile
u_000808,2025-01-24 00:00:00,CA,desktop
u_000809,2025-03-01 00:00:00,BR,desktop
u_000810,2025-01-03 00:00:00,JP,desktop
u_000811,2025-02-22 00:00:00,DE,mobile
u_000812,2025-02-11 00:00:00,BR,mobile
u_000813,2025-01-18 00:00:00,MX,desktop
u_000814,2025-02-16 00:00:00,BR,desktop
u_000815,2025-02-20 00:00:00,US,mobile
u_000816,2025-01-03 00:00:00,KR,desktop
u_000817,2025-01-07 00:00:00,FR,mobile
u_000818,2025-02-09 00:00:00,BR,desktop
u_000819,2025-03-01 00:00:00,CA,web
u_000820,2025-01-02 00:00:00,JP,desktop
u_000821,2025-02-09 00:00:00,FR,mobile
u_000822,2025-01-09 00:00:00,BR,desktop
u_000823,2025-02-09 00:00:00,MX,web
u_000824,2025-02-07 00:00:00,KR,web
u_000825,2025-01-06 00:00:00,FR,mobile
u_000826,2025-02-10 00:00:00,GB,mobile
u_000827,2025-02-23 00:00:00,MX,desktop
u_000828,2025-02-21 00:00:00,KR,mobile
u_000829,2025-01-02 00:00:00,BR,mobile
u_000830,2025-01-15 00:00:00,MX,desktop
u_000831,2025-01-15 00:00:00,CA,mobile
u_000832,2025-01-28 00:00:00,GB,mobile
u_000833,2025-01-09 00:00:00,JP,mobile
u_000834,2025-02-21 00:00:00,GB,mobile
u_000835,2025-02-16 00:00:00,JP,mobile
u_000836,2025-02-18 00:00:00,MX,mobile
u_000837,2025-01-12 00:00:00,FR,desktop
u_000838,2025-01-01 00:00:00,DE,desktop
u_000839,2025-02-24 00:00:00,MX,desktop
u_000840,2025-01-18 00:00:00,IN,mobile
u_000841,2025-02-09 00:00:00,CA,desktop
u_000842,2025-02-24 00:00:00,CA,desktop
u_000843,2025-01-03 00:00:00,IN,desktop
u_000844,2025-01-01 00:00:00,IN,desktop
u_000845,2025-01-01 00:00:00,IN,mobile
u_000846,2025-01-10 00:00:00,FR,desktop
u_000847,2025-01-04 00:00:00,GB,desktop
u_000848,2025-02-19 00:00:00,DE,mobile
u_000849,2025-02-06 00:00:00,GB,desktop
u_000850,2025-02-28 00:00:00,BR,desktop
u_000851,2025-02-18 00:00:00,GB,desktop
u_000852,2025-02-27 00:00:00,BR,mobile
u_000853,2025-01-15 00:00:00,US,desktop
u_000854,2025-01-18 00:00:00,CA,mobile
u_000855,2025-02-20 00:00:00,US,web
u_000856,2025-01-15 00:00:00,JP,mobile
u_000857,2025-01-04 00:00:00,CA,desktop
u_000858,2025-02-10 00:00:00,CA,mobile
u_000859,2025-02-18 00:00:00,IN,mobile
u_000860,2025-02-28 00:00:00,BR,desktop
u_000861,2025-02-25 00:00:00,MX,mobile
u_000862,2025-01-08 00:00:00,FR,desktop
u_000863,2025-02-16 00:00:00,KR,desktop
u_000864,2025-02-20 00:00:00,US,desktop
u_000865,2025-02-11 00:00:00,US,desktop
u_000866,2025-02-19 00:00:00,GB,desktop
u_000867,2025-02-20 00:00:00,BR,mobile
u_000868,2025-01-27 00:00:00,FR,web
u_000869,2025-01-03 00:00:00,DE,desktop
u_000870,2025-01-28 00:00:00,DE,mobile
u_000871,2025-01-13 00:00:00,MX,mobile
u_000872,2025-01-07 00:00:00,FR,desktop
u_000873,2025-01-08 00:00:00,DE,desktop
u_000874,2025-02-11 00:00:00,GB,desktop
u_000875,2025-01-31 00:00:00,JP,desktop
u_000876,2025-02-02 00:00:00,KR,desktop
u_000877,2025-02-14 00:00:00,MX,desktop
u_000878,2025-02-02 00:00:00,FR,mobile
u_000879,2025-02-07 00:00:00,MX,desktop
u_000880,2025-01-06 00:00:00,US,desktop
u_000881,2025-02-21 00:00:00,DE,desktop
u_000882,2025-01-27 00:00:00,JP,mobile
u_000883,2025-01-10 00:00:00,US,desktop
u_000884,2025-02-18 00:00:00,GB,mobile
u_000885,2025-02-14 00:00:00,BR,desktop
u_000886,2025-01-04 00:00:00,MX,desktop
u_000887,2025-01-12 00:00:00,US,web
u_000888,2025-01-01 00:00:00,BR,desktop
u_000889,2025-01-17 00:00:00,BR,desktop
u_000890,2025-01-06 00:00:00,BR,desktop
u_000891,2025-02-12 00:00:00,JP,web
u_000892,2025-02-01 00:00:00,GB,mobile
u_000893,2025-02-28 00:00:00,MX,mobile
u_000894,2025-02-14 00:00:00,DE,web
u_000895,2025-02-06 00:00:00,JP,desktop
u_000896,2025-01-31 00:00:00,KR,web
u_000897,2025-01-04 00:00:00,KR,desktop
u_000898,2025-01-05 00:00:00,CA,mobile
u_000899,2025-02-06 00:00:00,DE,desktop
u_000900,2025-01-01 00:00:00,JP,desktop
u_000901,2025-01-03 00:00:00,FR,web
u_000902,2025-01-14 00:00:00,FR,desktop
u_000903,2025-02-23 00:00:00,KR,web
u_000904,2025-01-28 00:00:00,KR,desktop
u_000905,2025-02-12 00:00:00,FR,mobile
u_000906,2025-01-25 00:00:00,KR,web
u_000907,2025-01-11 00:00:00,MX,desktop
u_000908,2025-01-23 00:00:00,BR,web
u_000909,2025-01-06 00:00:00,GB,mobile
u_000910,2025-02-16 00:00:00,BR,mobile
u_000911,2025-01-12 00:00:00,US,desktop
u_000912,2025-01-23 00:00:00,IN,mobile
u_000913,2025-02-28 00:00:00,DE,mobile
u_000914,2025-02-05 00:00:00,IN,mobile
u_000915,2025-01-28 00:00:00,IN,desktop
u_000916,2025-02-02 00:00:00,KR,desktop
u_000917,2025-02-17 00:00:00,MX,mobile
u_000918,2025-01-16 00:00:00,FR,desktop
u_000919,2025-02-08 00:00:00,GB,mobile
u_000920,2025-02-22 00:00:00,GB,web
u_000921,2025-02-04 00:00:00,CA,desktop
u_000922,2025-01-27 00:00:00,BR,desktop
u_000923,2025-01-09 00:00:00,JP,mobile
u_000924,2025-01-15 00:00:00,IN,desktop
u_000925,2025-02-26 00:00:00,BR,mobile
u_000926,2025-02-02 00:00:00,KR,mobile
u_000927,2025-01-19 00:00:00,GB,mobile
u_000928,2025-01-26 00:00:00,BR,desktop
u_000929,2025-02-04 00:00:00,KR,mobile
u_000930,2025-02-02 00:00:00,BR,mobile
u_000931,2025-02-11 00:00:00,KR,desktop
u_000932,2025-01-16 00:00:00,BR,mobile
u_000933,2025-02-08 00:00:00,IN,mobile
u_000934,2025-01-27 00:00:00,FR,mobile
u_000935,2025-02-26 00:00:00,DE,mobile
u_000936,2025-01-10 00:00:00,CA,desktop
u_000937,2025-01-09 00:00:00,CA,desktop
u_000938,2025-01-28 00:00:00,MX,desktop
u_000939,2025-01-31 00:00:00,BR,desktop
u_000940,2025-02-11 00:00:00,CA,web
u_000941,2025-01-25 00:00:00,MX,desktop
u_000942,2025-02-24 00:00:00,CA,mobile
u_000943,2025-01-29 00:00:00,BR,desktop
u_000944,2025-01-08 00:00:00,FR,desktop
u_000945,2025-01-08 00:00:00,BR,desktop
u_000946,2025-02-28 00:00:00,JP,desktop
u_000947,2025-01-09 00:00:00,IN,mobile
u_000948,2025-02-26 00:00:00,JP,web
u_000949,2025-01-17 00:00:00,JP,mobile
u_000950,2025-01-06 00:00:00,US,desktop
u_000951,2025-01-19 00:00:00,JP,mobile
u_000952,2025-02-06 00:00:00,MX,desktop
u_000953,2025-01-26 00:00:00,IN,web
u_000954,2025-02-17 00:00:00,DE,mobile
u_000955,2025-02-06 00:00:00,MX,desktop
u_000956,2025-01-25 00:00:00,US,desktop
u_000957,2025-02-08 00:00:00,IN,desktop
u_000958,2025-02-28 00:00:00,JP,desktop
u_000959,2025-01-25 00:00:00,IN,web
u_000960,2025-01-10 00:00:00,MX,mobile
u_000961,2025-01-25 00:00:00,IN,web
u_000962,2025-02-20 00:00:00,MX,desktop
u_000963,2025-01-14 00:00:00,US,mobile
u_000964,2025-02-26 00:00:00,CA,desktop
u_000965,2025-02-05 00:00:00,JP,mobile
u_000966,2025-02-06 00:00:00,DE,desktop
u_000967,2025-01-20 00:00:00,DE,desktop
u_000968,2025-02-25 00:00:00,CA,mobile
u_000969,2025-01-03 00:00:00,KR,desktop
u_000970,2025-01-18 00:00:00,KR,mobile
u_000971,2025-01-26 00:00:00,US,mobile
u_000972,2025-01-29 00:00:00,JP,desktop
u_000973,2025-01-29 00:00:00,MX,web
u_000974,2025-01-09 00:00:00,US,mobile
u_000975,2025-01-14 00:00:00,IN,mobile
u_000976,2025-01-06 00:00:00,IN,mobile
u_000977,2025-02-04 00:00:00,FR,mobile
u_000978,2025-01-22 00:00:00,DE,mobile
u_000979,2025-02-03 00:00:00,IN,mobile
u_000980,2025-02-05 00:00:00,CA,mobile
u_000981,2025-02-12 00:00:00,US,desktop
u_000982,2025-02-02 00:00:00,FR,desktop
u_000983,2025-02-08 00:00:00,FR,mobile
u_000984,2025-02-05 00:00:00,CA,desktop
u_000985,2025-02-09 00:00:00,KR,desktop
u_000986,2025-02-06 00:00:00,CA,desktop
u_000987,2025-01-19 00:00:00,CA,mobile
u_000988,2025-01-15 00:00:00,MX,desktop
u_000989,2025-02-17 00:00:00,IN,mobile
u_000990,2025-01-21 00:00:00,IN,mobile
u_000991,2025-02-02 00:00:00,KR,mobile
u_000992,2025-01-12 00:00:00,BR,desktop
u_000993,2025-01-26 00:00:00,FR,mobile
u_000994,2025-02-01 00:00:00,CA,mobile
u_000995,2025-02-07 00:00:00,KR,mobile
u_000996,2025-02-01 00:00:00,GB,mobile
u_000997,2025-01-22 00:00:00,GB,desktop
u_000998,2025-02-27 00:00:00,IN,web
u_000999,2025-01-31 00:00:00,KR,desktop
u_001000,2025-02-18 00:00:00,CA,mobile
u_001001,2025-02-14 00:00:00,KR,mobile
u_001002,2025-02-03 00:00:00,MX,desktop
u_001003,2025-02-23 00:00:00,MX,mobile
u_001004,2025-01-08 00:00:00,CA,desktop
u_001005,2025-02-25 00:00:00,GB,mobile
u_001006,2025-02-21 00:00:00,JP,mobile
u_001007,2025-01-31 00:00:00,IN,desktop
u_001008,2025-02-14 00:00:00,KR,desktop
u_001009,2025-02-01 00:00:00,FR,mobile
u_001010,2025-01-17 00:00:00,GB,desktop
u_001011,2025-02-17 00:00:00,JP,mobile
u_001012,2025-01-15 00:00:00,US,mobile
u_001013,2025-01-19 00:00:00,CA,mobile
u_001014,2025-02-01 00:00:00,IN,desktop
u_001015,2025-02-20 00:00:00,IN,mobile
u_001016,2025-01-24 00:00:00,JP,web
u_001017,2025-01-30 00:00:00,DE,desktop
u_001018,2025-01-03 00:00:00,JP,desktop
u_001019,2025-01-07 00:00:00,CA,desktop
u_001020,2025-01-04 00:00:00,GB,desktop
u_001021,2025-01-05 00:00:00,BR,mobile
u_001022,2025-02-22 00:00:00,GB,mobile
u_001023,2025-02-20 00:00:00,BR,mobile
u_001024,2025-02-19 00:00:00,GB,desktop
u_001025,2025-01-04 00:00:00,KR,desktop
u_001026,2025-01-05 00:00:00,BR,desktop
u_001027,2025-01-17 00:00:00,CA,mobile
u_001028,2025-02-03 00:00:00,DE,mobile
u_001029,2025-01-21 00:00:00,FR,desktop
u_001030,2025-01-30 00:00:00,CA,mobile
u_001031,2025-01-11 00:00:00,DE,desktop
u_001032,2025-02-13 00:00:00,JP,desktop
u_001033,2025-01-19 00:00:00,BR,desktop
u_001034,2025-01-04 00:00:00,US,web
u_001035,2025-02-14 00:00:00,MX,mobile
u_001036,2025-02-24 00:00:00,FR,mobile
u_001037,2025-01-01 00:00:00,BR,desktop
u_001038,2025-01-27 00:00:00,DE,desktop
u_001039,2025-02-19 00:00:00,BR,mobile
u_001040,2025-02-12 00:00:00,GB,desktop
u_001041,2025-02-21 00:00:00,DE,web
u_001042,2025-01-25 00:00:00,GB,mobile
u_001043,2025-01-23 00:00:00,JP,desktop
u_001044,2025-02-12 00:00:00,BR,mobile
u_001045,2025-01-10 00:00:00,FR,web
u_001046,2025-01-15 00:00:00,CA,mobile
u_001047,2025-02-06 00:00:00,CA,mobile
u_001048,2025-02-10 00:00:00,BR,web
u_001049,2025-01-08 00:00:00,CA,desktop
u_001050,2025-01-31 00:00:00,FR,mobile
u_001051,2025-01-22 00:00:00,BR,desktop
u_001052,2025-01-31 00:00:00,CA,mobile
u_001053,2025-02-27 00:00:00,GB,mobile
u_001054,2025-01-05 00:00:00,CA,mobile
u_001055,2025-03-01 00:00:00,IN,mobile
u_001056,2025-01-27 00:00:00,FR,mobile
u_001057,2025-02-16 00:00:00,BR,desktop
u_001058,2025-01-26 00:00:00,GB,desktop
u_001059,2025-01-19 00:00:00,DE,desktop
u_001060,2025-02-16 00:00:00,DE,mobile
u_001061,2025-02-11 00:00:00,GB,desktop
u_001062,2025-01-09 00:00:00,GB,desktop
u_001063,2025-02-12 00:00:00,BR,mobile
u_001064,2025-02-15 00:00:00,CA,desktop
u_001065,2025-01-24 00:00:00,JP,desktop
u_001066,2025-02-25 00:00:00,FR,desktop
u_001067,2025-02-08 00:00:00,CA,desktop
u_001068,2025-01-21 00:00:00,BR,mobile
u_001069,2025-01-01 00:00:00,US,desktop
u_001070,2025-02-10 00:00:00,IN,desktop
u_001071,2025-01-13 00:00:00,IN,web
u_001072,2025-02-15 00:00:00,DE,mobile
u_001073,2025-02-01 00:00:00,CA,mobile
u_001074,2025-01-29 00:00:00,JP,mobile
u_001075,2025-01-10 00:00:00,CA,web
u_001076,2025-02-12 00:00:00,BR,desktop
u_001077,2025-01-10 00:00:00,FR,mobile
u_001078,2025-01-26 00:00:00,DE,mobile
u_001079,2025-02-20 00:00:00,IN,desktop
u_001080,2025-02-25 00:00:00,IN,desktop
u_001081,2025-03-01 00:00:00,FR,desktop
u_001082,2025-02-27 00:00:00,DE,mobile
u_001083,2025-02-03 00:00:00,DE,mobile
u_001084,2025-01-13 00:00:00,GB,mobile
u_001085,2025-02-20 00:00:00,GB,desktop
u_001086,2025-02-18 00:00:00,BR,desktop
u_001087,2025-03-01 00:00:00,BR,mobile
u_001088,2025-02-09 00:00:00,DE,mobile
u_001089,2025-01-09 00:00:00,IN,web
u_001090,2025-01-31 00:00:00,GB,mobile
u_001091,2025-01-27 00:00:00,GB,web
u_001092,2025-02-20 00:00:00,CA,mobile
u_001093,2025-01-24 00:00:00,DE,web
u_001094,2025-01-20 00:00:00,MX,mobile
u_001095,2025-01-05 00:00:00,CA,desktop
u_001096,2025-02-20 00:00:00,BR,desktop
u_001097,2025-02-15 00:00:00,GB,desktop
u_001098,2025-01-03 00:00:00,BR,desktop
u_001099,2025-01-27 00:00:00,DE,desktop
u_001100,2025-01-29 00:00:00,GB,web
u_001101,2025-01-29 00:00:00,BR,desktop
u_001102,2025-02-25 00:00:00,US,web
u_001103,2025-01-10 00:00:00,IN,mobile
u_001104,2025-01-19 00:00:00,CA,mobile
u_001105,2025-01-11 00:00:00,GB,mobile
u_001106,2025-01-15 00:00:00,FR,desktop
u_001107,2025-02-24 00:00:00,GB,mobile
u_001108,2025-02-26 00:00:00,MX,desktop
u_001109,2025-01-03 00:00:00,DE,web
u_001110,2025-02-07 00:00:00,JP,desktop
u_001111,2025-01-14 00:00:00,CA,desktop
u_001112,2025-01-12 00:00:00,US,mobile
u_001113,2025-01-18 00:00:00,MX,mobile
u_001114,2025-01-12 00:00:00,GB,mobile
u_001115,2025-01-30 00:00:00,IN,mobile
u_001116,2025-03-01 00:00:00,KR,desktop
u_001117,2025-02-05 00:00:00,KR,mobile
u_001118,2025-02-13 00:00:00,US,desktop
u_001119,2025-01-30 00:00:00,FR,desktop
u_001120,2025-01-01 00:00:00,KR,desktop
u_001121,2025-01-06 00:00:00,MX,desktop
u_001122,2025-01-17 00:00:00,IN,desktop
u_001123,2025-01-15 00:00:00,KR,mobile
u_001124,2025-02-20 00:00:00,IN,desktop
u_001125,2025-02-20 00:00:00,FR,desktop
u_001126,2025-02-21 00:00:00,FR,mobile
u_001127,2025-02-08 00:00:00,MX,desktop
u_001128,2025-02-03 00:00:00,JP,mobile
u_001129,2025-02-08 00:00:00,CA,web
